IDLopHoc,IDSinhVien,MaMonHoc,HocKy,NamHoc,DiemTongKet,QuaMon,DiemTBMon,TenMonHoc,ThuocKCNTT,DotHoc,GioiTinh,MaHoa_XepLoai
26961,1716722,3245,HK2,2022-2023,9.6,1,8.25,Tiếng Việt thực hành,0,4,0,5
26961,1716722,2031,HK1,2023-2024,6.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26961,1716722,3591,HK2,2022-2023,6.3,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26961,1716722,1076,HK1,2023-2024,7.6,1,7.77,Tương tác người máy,1,5,0,3
26965,1716834,3320,HK2,2021-2022,7.7,1,7.56,Phương pháp tính,0,2,0,3
26965,1716834,3245,HK2,2022-2023,8.6,1,8.25,Tiếng Việt thực hành,0,4,0,4
26965,1716834,2031,HK1,2023-2024,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1716834,3591,HK1,2022-2023,5.1,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26965,1716834,1076,HK1,2023-2024,7.9,1,7.77,Tương tác người máy,1,5,0,3
26961,1717191,3320,HK2,2021-2022,7.2,1,7.56,Phương pháp tính,0,2,0,3
26961,1717191,3245,HK2,2022-2023,7.2,1,8.25,Tiếng Việt thực hành,0,4,0,3
26961,1717191,2031,HK1,2023-2024,6.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26961,1717191,3591,HK2,2022-2023,6.2,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26961,1717276,3345,HK2,2021-2022,7.9,1,7.93,Vật lý đại cương,0,2,0,3
26961,1717276,3206,HK2,2022-2023,8.1,1,8.13,Môi trường và con người,0,3,0,3
26961,1717276,3245,HK2,2022-2023,9.0,1,8.25,Tiếng Việt thực hành,0,4,0,5
26961,1717276,2031,HK1,2023-2024,8.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26961,1717276,3591,HK1,2022-2023,0.0,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26965,1717319,3320,HK2,2021-2022,6.9,1,7.56,Phương pháp tính,0,2,1,2
26965,1717319,3206,HK1,2022-2023,8.1,1,8.13,Môi trường và con người,0,3,1,3
26965,1717319,2031,HK1,2023-2024,7.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1717319,3325,HK1,2023-2024,7.1,1,6.98,Tâm lý học đại cương,0,4,1,3
26965,1717319,3591,HK1,2022-2023,4.1,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26965,1717319,1076,HK1,2023-2024,8.1,1,7.77,Tương tác người máy,1,5,1,3
26961,1717485,3320,HK2,2021-2022,8.6,1,7.56,Phương pháp tính,0,2,1,4
26961,1717485,3206,HK2,2022-2023,8.6,1,8.13,Môi trường và con người,0,3,1,4
26961,1717485,3245,HK2,2022-2023,9.2,1,8.25,Tiếng Việt thực hành,0,4,1,5
26961,1717485,2031,HK1,2023-2024,8.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,4
26961,1717485,3591,HK2,2022-2023,6.2,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26961,1717521,3320,HK2,2021-2022,8.9,1,7.56,Phương pháp tính,0,2,0,4
26961,1717521,3206,HK1,2023-2024,8.2,1,8.13,Môi trường và con người,0,3,0,3
26961,1717521,2031,HK1,2023-2024,8.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,4
26961,1717521,3245,HK1,2023-2024,6.8,1,8.25,Tiếng Việt thực hành,0,4,0,2
26961,1717521,3591,HK2,2022-2023,6.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26961,1717527,3320,HK2,2021-2022,8.4,1,7.56,Phương pháp tính,0,2,0,3
26961,1717527,3206,HK1,2023-2024,8.0,1,8.13,Môi trường và con người,0,3,0,3
26961,1717527,3245,HK2,2022-2023,9.5,1,8.25,Tiếng Việt thực hành,0,4,0,5
26961,1717527,2031,HK1,2023-2024,6.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26961,1717527,3591,HK2,2022-2023,6.8,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26961,1717527,1076,HK1,2023-2024,7.1,1,7.77,Tương tác người máy,1,5,0,3
26961,1717830,3206,HK1,2023-2024,8.1,1,8.13,Môi trường và con người,0,3,1,3
26961,1717830,2031,HK1,2023-2024,7.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26961,1717830,3245,HK1,2023-2024,7.4,1,8.25,Tiếng Việt thực hành,0,4,1,3
26961,1717830,3591,HK2,2022-2023,6.9,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26961,1717834,3320,HK2,2021-2022,6.5,1,7.56,Phương pháp tính,0,2,1,2
26961,1717834,3206,HK1,2023-2024,8.2,1,8.13,Môi trường và con người,0,3,1,3
26961,1717834,3245,HK2,2022-2023,8.2,1,8.25,Tiếng Việt thực hành,0,4,1,3
26961,1717834,2031,HK1,2023-2024,6.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26961,1717834,3591,HK2,2022-2023,7.2,1,5.61,Lập trình hướng đối tượng,1,5,1,3
26961,1717834,1076,HK1,2023-2024,7.8,1,7.77,Tương tác người máy,1,5,1,3
26965,1717869,3320,HK2,2021-2022,9.5,1,7.56,Phương pháp tính,0,2,1,5
26965,1717869,3206,HK1,2022-2023,8.2,1,8.13,Môi trường và con người,0,3,1,3
26965,1717869,3203,HK2,2022-2023,8.7,1,7.19,Âm nhạc – Nhạc lý và Guitar căn bản,0,4,1,4
26965,1717869,2031,HK1,2023-2024,7.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1717869,3591,HK1,2022-2023,7.9,1,5.61,Lập trình hướng đối tượng,1,5,1,3
26965,1717869,1076,HK1,2023-2024,8.0,1,7.77,Tương tác người máy,1,5,1,3
26961,1717875,3320,HK2,2021-2022,9.2,1,7.56,Phương pháp tính,0,2,1,5
26961,1717875,2031,HK1,2023-2024,7.9,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26961,1717875,3591,HK1,2022-2023,6.8,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26965,1717921,3320,HK2,2021-2022,6.9,1,7.56,Phương pháp tính,0,2,0,2
26965,1717921,3206,HK1,2022-2023,9.5,1,8.13,Môi trường và con người,0,3,0,5
26965,1717921,901,HK1,2022-2023,6.5,1,5.87,Cấu trúc rời rạc,1,4,0,2
26965,1717921,3245,HK1,2023-2024,7.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1717921,3591,HK1,2022-2023,0.0,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26965,1717945,3320,HK2,2021-2022,9.0,1,7.56,Phương pháp tính,0,2,1,5
26965,1717945,3206,HK1,2022-2023,8.1,1,8.13,Môi trường và con người,0,3,1,3
26965,1717945,3245,HK2,2022-2023,9.2,1,8.25,Tiếng Việt thực hành,0,4,1,5
26965,1717945,2031,HK1,2023-2024,7.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1717945,3591,HK1,2022-2023,5.8,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26965,1717945,1076,HK1,2023-2024,8.5,1,7.77,Tương tác người máy,1,5,1,4
26965,1717950,3345,HK2,2021-2022,8.4,1,7.93,Vật lý đại cương,0,2,1,3
26965,1717950,3206,HK1,2022-2023,9.5,1,8.13,Môi trường và con người,0,3,1,5
26965,1717950,3245,HK2,2022-2023,9.7,1,8.25,Tiếng Việt thực hành,0,4,1,5
26965,1717950,2031,HK1,2023-2024,7.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1717950,3591,HK2,2022-2023,6.5,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26965,1717950,1076,HK1,2023-2024,9.2,1,7.77,Tương tác người máy,1,5,1,5
26965,1717963,3320,HK2,2021-2022,7.6,1,7.56,Phương pháp tính,0,2,0,3
26965,1717963,3206,HK2,2022-2023,7.1,1,8.13,Môi trường và con người,0,3,0,3
26965,1717963,3245,HK2,2022-2023,8.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1717963,2031,HK1,2023-2024,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1717963,3591,HK1,2022-2023,4.9,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26965,1718052,3345,HK2,2021-2022,8.7,1,7.93,Vật lý đại cương,0,2,0,4
26965,1718052,3206,HK1,2022-2023,8.9,1,8.13,Môi trường và con người,0,3,0,4
26965,1718052,3245,HK2,2022-2023,9.9,1,8.25,Tiếng Việt thực hành,0,4,0,5
26965,1718052,2031,HK1,2023-2024,8.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,4
26965,1718052,3591,HK1,2022-2023,9.0,1,5.61,Lập trình hướng đối tượng,1,5,0,5
26965,1718052,1076,HK1,2023-2024,9.6,1,7.77,Tương tác người máy,1,5,0,5
26965,1718052,3893,HK1,2023-2024,8.1,1,7.15,Quản trị bán hàng,0,6,0,3
26965,1718087,3345,HK2,2021-2022,8.1,1,7.93,Vật lý đại cương,0,2,0,3
26965,1718087,3206,HK1,2022-2023,7.2,1,8.13,Môi trường và con người,0,3,0,3
26965,1718087,3245,HK2,2022-2023,8.2,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1718087,2031,HK1,2023-2024,6.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1718087,3591,HK1,2022-2023,6.5,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718087,1076,HK1,2023-2024,8.2,1,7.77,Tương tác người máy,1,5,0,3
26965,1718122,3395,HK2,2021-2022,6.7,1,7.49,Logic học,0,2,0,2
26965,1718122,3206,HK1,2022-2023,8.7,1,8.13,Môi trường và con người,0,3,0,4
26965,1718122,3245,HK2,2022-2023,9.7,1,8.25,Tiếng Việt thực hành,0,4,0,5
26965,1718122,2031,HK1,2023-2024,7.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718122,3591,HK1,2022-2023,7.1,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26965,1718122,1076,HK1,2023-2024,9.0,1,7.77,Tương tác người máy,1,5,0,5
26965,1718171,3345,HK2,2021-2022,8.0,1,7.93,Vật lý đại cương,0,2,0,3
26965,1718171,3206,HK1,2022-2023,8.1,1,8.13,Môi trường và con người,0,3,0,3
26965,1718171,3245,HK2,2022-2023,8.2,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1718171,2031,HK1,2023-2024,7.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718171,3591,HK1,2022-2023,6.2,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718171,1076,HK1,2023-2024,7.9,1,7.77,Tương tác người máy,1,5,0,3
26965,1718187,3345,HK2,2021-2022,6.4,1,7.93,Vật lý đại cương,0,2,0,2
26965,1718187,3197,HK1,2022-2023,7.5,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26965,1718187,3325,HK2,2022-2023,6.9,1,6.98,Tâm lý học đại cương,0,4,0,2
26965,1718187,2031,HK1,2023-2024,5.9,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1718187,3591,HK1,2022-2023,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718268,3345,HK2,2021-2022,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26965,1718268,3206,HK1,2022-2023,8.4,1,8.13,Môi trường và con người,0,3,0,3
26965,1718268,3325,HK2,2022-2023,6.4,1,6.98,Tâm lý học đại cương,0,4,0,2
26965,1718268,2031,HK1,2023-2024,8.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,4
26965,1718268,3591,HK1,2022-2023,6.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718330,3395,HK2,2021-2022,7.9,1,7.49,Logic học,0,2,0,3
26965,1718330,10665,HK2,2022-2023,8.2,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26965,1718330,2031,HK1,2023-2024,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1718330,3591,HK1,2022-2023,6.9,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718347,3320,HK2,2021-2022,8.3,1,7.56,Phương pháp tính,0,2,0,3
26965,1718347,3205,HK1,2022-2023,7.6,1,6.34,Quản trị doanh nghiệp,0,3,0,3
26965,1718347,3325,HK2,2022-2023,7.5,1,6.98,Tâm lý học đại cương,0,4,0,3
26965,1718347,2031,HK1,2023-2024,6.9,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1718347,3591,HK1,2022-2023,5.5,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718347,1076,HK1,2023-2024,8.4,1,7.77,Tương tác người máy,1,5,0,3
26965,1718354,3320,HK1,2022-2023,9.7,1,7.56,Phương pháp tính,0,2,0,5
26965,1718354,3206,HK1,2022-2023,8.3,1,8.13,Môi trường và con người,0,3,0,3
26965,1718354,3245,HK2,2022-2023,9.8,1,8.25,Tiếng Việt thực hành,0,4,0,5
26965,1718354,2031,HK1,2023-2024,7.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718354,3591,HK1,2022-2023,6.1,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718354,1076,HK1,2023-2024,8.8,1,7.77,Tương tác người máy,1,5,0,4
26965,1718375,3345,HK2,2021-2022,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26965,1718375,3206,HK1,2022-2023,8.8,1,8.13,Môi trường và con người,0,3,0,4
26965,1718375,3245,HK2,2022-2023,8.8,1,8.25,Tiếng Việt thực hành,0,4,0,4
26965,1718375,2031,HK1,2023-2024,7.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718375,3591,HK1,2022-2023,7.6,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26965,1718375,1076,HK1,2023-2024,9.2,1,7.77,Tương tác người máy,1,5,0,5
26965,1718389,3345,HK2,2021-2022,8.5,1,7.93,Vật lý đại cương,0,2,0,4
26965,1718389,3325,HK2,2022-2023,6.9,1,6.98,Tâm lý học đại cương,0,4,0,2
26965,1718389,2031,HK1,2023-2024,7.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718389,3591,HK1,2022-2023,6.4,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718453,3345,HK2,2021-2022,8.2,1,7.93,Vật lý đại cương,0,2,1,3
26965,1718453,3206,HK1,2022-2023,8.2,1,8.13,Môi trường và con người,0,3,1,3
26965,1718453,3245,HK1,2022-2023,8.4,1,8.25,Tiếng Việt thực hành,0,4,1,3
26965,1718453,2031,HK1,2023-2024,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1718453,3591,HK1,2022-2023,6.7,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26965,1718453,1076,HK2,2022-2023,8.5,1,7.77,Tương tác người máy,1,5,1,4
26965,1718453,3893,HK1,2023-2024,7.7,1,7.15,Quản trị bán hàng,0,6,1,3
26965,1718453,1295,HK1,2023-2024,8.3,1,6.88,Quản trị nguồn nhân lực,0,7,1,3
26965,1718494,3395,HK2,2021-2022,7.6,1,7.49,Logic học,0,2,1,3
26965,1718494,3197,HK1,2022-2023,8.0,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,1,3
26965,1718494,3325,HK2,2022-2023,7.4,1,6.98,Tâm lý học đại cương,0,4,1,3
26965,1718494,2031,HK1,2023-2024,7.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1718494,3591,HK1,2022-2023,5.9,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26965,1718701,3395,HK3,2021-2022,8.1,1,7.49,Logic học,0,2,0,3
26965,1718701,3196,HK1,2022-2023,7.1,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26965,1718701,10665,HK2,2022-2023,7.8,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26965,1718701,3325,HK2,2022-2023,7.1,1,6.98,Tâm lý học đại cương,0,4,0,3
26965,1718701,2031,HK1,2023-2024,7.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718701,3591,HK1,2022-2023,5.3,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26965,1718730,3345,HK2,2021-2022,7.4,1,7.93,Vật lý đại cương,0,2,0,3
26965,1718730,3206,HK1,2022-2023,9.0,1,8.13,Môi trường và con người,0,3,0,5
26965,1718730,10665,HK2,2022-2023,7.9,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26965,1718730,2031,HK1,2023-2024,6.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1718730,3591,HK1,2022-2023,3.7,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26965,1718749,3395,HK2,2021-2022,7.3,1,7.49,Logic học,0,2,0,3
26965,1718749,3197,HK1,2022-2023,7.1,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26965,1718749,10665,HK2,2022-2023,8.2,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26965,1718749,2031,HK1,2023-2024,7.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718749,3591,HK1,2022-2023,6.9,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718749,1076,HK1,2023-2024,8.2,1,7.77,Tương tác người máy,1,5,0,3
26965,1718753,3345,HK2,2021-2022,8.4,1,7.93,Vật lý đại cương,0,2,0,3
26965,1718753,3245,HK2,2022-2023,8.4,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1718753,2031,HK1,2023-2024,7.9,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718753,3591,HK1,2022-2023,7.2,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26965,1718782,3320,HK2,2021-2022,8.0,1,7.56,Phương pháp tính,0,2,0,3
26965,1718782,3395,HK2,2021-2022,6.4,1,7.49,Logic học,0,2,0,2
26965,1718782,3240,HK1,2022-2023,9.0,1,9.0,Hàm phức và phép biến đổi Laplace,0,2,0,5
26965,1718782,3345,HK1,2022-2023,8.6,1,7.93,Vật lý đại cương,0,2,0,4
26965,1718782,3245,HK2,2022-2023,7.9,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1718782,2031,HK1,2023-2024,7.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718782,3591,HK1,2022-2023,7.8,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26965,1718809,3320,HK2,2021-2022,8.4,1,7.56,Phương pháp tính,0,2,0,3
26965,1718809,3197,HK1,2022-2023,8.1,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26965,1718809,3245,HK2,2022-2023,7.9,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1718809,2031,HK1,2023-2024,7.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718809,3591,HK1,2022-2023,6.2,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1718844,3345,HK2,2021-2022,8.7,1,7.93,Vật lý đại cương,0,2,0,4
26965,1718844,3206,HK1,2022-2023,9.0,1,8.13,Môi trường và con người,0,3,0,5
26965,1718844,10665,HK2,2022-2023,8.8,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,4
26965,1718844,2031,HK1,2023-2024,8.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718844,3591,HK1,2022-2023,5.3,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26965,1718844,1295,HK1,2023-2024,7.8,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26965,1718899,3345,HK2,2021-2022,6.9,1,7.93,Vật lý đại cương,0,2,0,2
26965,1718899,3206,HK1,2022-2023,6.8,1,8.13,Môi trường và con người,0,3,0,2
26965,1718899,3245,HK2,2022-2023,7.2,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1718899,2031,HK1,2023-2024,7.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26965,1718899,3591,HK1,2022-2023,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1719071,3395,HK2,2021-2022,4.5,1,7.49,Logic học,0,2,0,1
26965,1719071,10665,HK2,2022-2023,7.5,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26965,1719071,2031,HK1,2023-2024,4.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,1
26965,1719071,3591,HK1,2022-2023,3.2,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26965,1719077,3345,HK2,2021-2022,8.5,1,7.93,Vật lý đại cương,0,2,0,4
26965,1719077,3196,HK1,2022-2023,8.5,1,7.51,Giao tiếp kinh doanh,0,3,0,4
26965,1719077,3245,HK2,2022-2023,9.3,1,8.25,Tiếng Việt thực hành,0,4,0,5
26965,1719077,2031,HK3,2022-2023,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1719077,1076,HK2,2022-2023,8.6,1,7.77,Tương tác người máy,1,5,0,4
26965,1719077,3591,HK1,2023-2024,5.9,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1719199,3197,HK1,2022-2023,7.0,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26965,1719199,3325,HK1,2023-2024,7.2,1,6.98,Tâm lý học đại cương,0,4,0,3
26965,1719199,2031,HK1,2023-2024,5.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1719273,3320,HK2,2021-2022,8.8,1,7.56,Phương pháp tính,0,2,0,4
26965,1719273,3345,HK2,2021-2022,8.2,1,7.93,Vật lý đại cương,0,2,0,3
26965,1719273,3206,HK1,2022-2023,7.9,1,8.13,Môi trường và con người,0,3,0,3
26965,1719273,3197,HK1,2022-2023,6.8,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,2
26965,1719273,10665,HK2,2022-2023,6.2,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,2
26965,1719273,3591,HK1,2023-2024,5.1,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26965,1719277,3345,HK2,2021-2022,9.0,1,7.93,Vật lý đại cương,0,2,1,5
26965,1719277,3206,HK1,2022-2023,8.8,1,8.13,Môi trường và con người,0,3,1,4
26965,1719277,3245,HK2,2022-2023,9.6,1,8.25,Tiếng Việt thực hành,0,4,1,5
26965,1719277,2031,HK1,2023-2024,8.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1719277,3591,HK1,2022-2023,6.6,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26965,1719277,1076,HK2,2022-2023,9.3,1,7.77,Tương tác người máy,1,5,1,5
26965,1719302,3345,HK2,2021-2022,8.2,1,7.93,Vật lý đại cương,0,2,0,3
26965,1719302,3206,HK1,2022-2023,8.4,1,8.13,Môi trường và con người,0,3,0,3
26965,1719302,3245,HK2,2022-2023,9.2,1,8.25,Tiếng Việt thực hành,0,4,0,5
26965,1719302,2031,HK1,2023-2024,8.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,4
26965,1719302,3591,HK1,2022-2023,6.0,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26961,1719336,3320,HK2,2021-2022,6.4,1,7.56,Phương pháp tính,0,2,0,2
26961,1719336,901,HK1,2022-2023,4.1,1,5.87,Cấu trúc rời rạc,1,4,0,1
26961,1719336,10665,HK2,2022-2023,8.4,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26961,1719336,1076,HK2,2022-2023,7.4,1,7.77,Tương tác người máy,1,5,0,3
26961,1719336,3591,HK1,2023-2024,6.1,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1719417,3196,HK1,2022-2023,7.8,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26965,1719417,2031,HK1,2023-2024,5.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1719417,3591,HK1,2022-2023,6.1,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26965,1719432,3345,HK2,2021-2022,7.9,1,7.93,Vật lý đại cương,0,2,1,3
26965,1719432,3206,HK1,2022-2023,7.8,1,8.13,Môi trường và con người,0,3,1,3
26965,1719432,2031,HK1,2023-2024,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26965,1719432,3591,HK1,2022-2023,5.0,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26965,1719448,3345,HK2,2021-2022,7.5,1,7.93,Vật lý đại cương,0,2,0,3
26965,1719448,3196,HK1,2022-2023,7.4,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26965,1719448,3245,HK2,2022-2023,7.1,1,8.25,Tiếng Việt thực hành,0,4,0,3
26965,1719448,2031,HK1,2023-2024,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26965,1719448,3591,HK1,2022-2023,4.2,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26961,1719529,3345,HK2,2021-2022,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26961,1719529,3206,HK1,2022-2023,7.6,1,8.13,Môi trường và con người,0,3,0,3
26961,1719529,3245,HK1,2023-2024,9.4,1,8.25,Tiếng Việt thực hành,0,4,0,5
26961,1719529,3591,HK1,2022-2023,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26961,1719529,1076,HK2,2022-2023,8.8,1,7.77,Tương tác người máy,1,5,0,4
26961,1719645,3395,HK2,2021-2022,4.6,1,7.49,Logic học,0,2,1,1
26961,1719645,3206,HK1,2022-2023,8.1,1,8.13,Môi trường và con người,0,3,1,3
26961,1719645,10665,HK2,2022-2023,8.6,1,7.69,Cơ sở văn hóa Việt Nam,0,4,1,4
26961,1719645,2031,HK1,2023-2024,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26961,1719645,3591,HK1,2022-2023,4.5,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26961,1719660,3345,HK2,2021-2022,7.6,1,7.93,Vật lý đại cương,0,2,1,3
26961,1719660,3206,HK1,2022-2023,6.8,1,8.13,Môi trường và con người,0,3,1,2
26961,1719660,3245,HK2,2022-2023,7.3,1,8.25,Tiếng Việt thực hành,0,4,1,3
26961,1719660,2031,HK1,2023-2024,6.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26961,1719660,1076,HK2,2022-2023,6.6,1,7.77,Tương tác người máy,1,5,1,2
26961,1719847,3345,HK2,2021-2022,7.0,1,7.93,Vật lý đại cương,0,2,0,3
26961,1719847,3206,HK2,2022-2023,8.1,1,8.13,Môi trường và con người,0,3,0,3
26961,1719847,2031,HK1,2023-2024,7.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26961,1719847,3591,HK2,2022-2023,7.0,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26961,1719938,3345,HK2,2021-2022,7.1,1,7.93,Vật lý đại cương,0,2,0,3
26961,1719938,3196,HK1,2022-2023,7.5,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26961,1719938,3245,HK2,2022-2023,7.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26961,1719938,2031,HK1,2023-2024,7.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26961,1719938,3591,HK1,2022-2023,4.4,1,5.61,Lập trình hướng đối tượng,1,5,0,1
